,Date,County,State,Population,Cases %,Cases (N - 7),Deaths (N - 7),Cases (N - 14),Deaths (N - 14),Cases (N - 21),Deaths (N - 21),Cases (N - 28),Deaths (N - 28),"Class (Safe-0, Unsafe-1)"
659,5/28/2020,Coffee,Alabama,52342,0.351534141,184,1,159,1,141,0,111,0,0
660,5/29/2020,Coffee,Alabama,52342,0.361086699,189,1,162,1,143,0,117,0,0
661,5/30/2020,Coffee,Alabama,52342,0.37446028,196,1,164,1,146,0,118,0,0
662,5/31/2020,Coffee,Alabama,52342,0.382102327,200,1,166,1,146,0,130,0,0
663,6/1/2020,Coffee,Alabama,52342,0.393565397,206,1,171,1,150,0,134,0,0
664,6/2/2020,Coffee,Alabama,52342,0.412670513,216,1,175,1,155,1,134,0,0
665,4/22/2020,Colbert,Alabama,55241,0.019912746,11,1,7,1,4,0,1,0,0
666,4/23/2020,Colbert,Alabama,55241,0.023533245,13,1,8,1,5,0,1,0,0
667,4/24/2020,Colbert,Alabama,55241,0.023533245,13,1,8,1,5,0,1,0,0
668,4/25/2020,Colbert,Alabama,55241,0.027153745,15,1,8,1,5,0,1,0,0
669,4/26/2020,Colbert,Alabama,55241,0.028963994,16,1,9,1,6,0,2,0,0
670,4/27/2020,Colbert,Alabama,55241,0.028963994,16,1,10,1,7,1,4,0,0
671,4/28/2020,Colbert,Alabama,55241,0.028963994,16,1,11,1,7,1,4,0,0
672,4/29/2020,Colbert,Alabama,55241,0.036204993,20,1,11,1,7,1,4,0,0
673,4/30/2020,Colbert,Alabama,55241,0.039825492,22,1,13,1,8,1,5,0,0
674,5/1/2020,Colbert,Alabama,55241,0.041635742,23,2,13,1,8,1,5,0,0
675,5/2/2020,Colbert,Alabama,55241,0.041635742,23,2,15,1,8,1,5,0,0
676,5/3/2020,Colbert,Alabama,55241,0.041635742,23,2,16,1,9,1,6,0,0
677,5/4/2020,Colbert,Alabama,55241,0.041635742,23,2,16,1,10,1,7,1,0
678,5/5/2020,Colbert,Alabama,55241,0.04887674,27,2,16,1,11,1,7,1,0
679,5/6/2020,Colbert,Alabama,55241,0.052497239,29,2,20,1,11,1,7,1,0
680,5/7/2020,Colbert,Alabama,55241,0.052497239,29,2,22,1,13,1,8,1,0
681,5/8/2020,Colbert,Alabama,55241,0.059738238,33,2,23,2,13,1,8,1,0
682,5/9/2020,Colbert,Alabama,55241,0.066979236,37,2,23,2,15,1,8,1,0
683,5/10/2020,Colbert,Alabama,55241,0.074220235,41,2,23,2,16,1,9,1,0
684,5/11/2020,Colbert,Alabama,55241,0.074220235,41,2,23,2,16,1,10,1,0
685,5/12/2020,Colbert,Alabama,55241,0.076030485,42,2,27,2,16,1,11,1,0
686,5/13/2020,Colbert,Alabama,55241,0.079650984,44,2,29,2,20,1,11,1,0
687,5/14/2020,Colbert,Alabama,55241,0.092322731,51,2,29,2,22,1,13,1,0
688,5/15/2020,Colbert,Alabama,55241,0.114045727,63,2,33,2,23,2,13,1,0
689,5/16/2020,Colbert,Alabama,55241,0.115855977,64,2,37,2,23,2,15,1,0
690,5/17/2020,Colbert,Alabama,55241,0.119476476,66,2,41,2,23,2,16,1,0
691,5/18/2020,Colbert,Alabama,55241,0.126717474,70,2,41,2,23,2,16,1,0
692,5/19/2020,Colbert,Alabama,55241,0.130337974,72,2,42,2,27,2,16,1,0
693,5/20/2020,Colbert,Alabama,55241,0.133958473,74,2,44,2,29,2,20,1,0
694,5/21/2020,Colbert,Alabama,55241,0.143009721,79,2,51,2,29,2,22,1,0
695,5/22/2020,Colbert,Alabama,55241,0.15025072,83,2,63,2,33,2,23,2,0
696,5/23/2020,Colbert,Alabama,55241,0.157491718,87,2,64,2,37,2,23,2,0
697,5/24/2020,Colbert,Alabama,55241,0.164732717,91,2,66,2,41,2,23,2,0
698,5/25/2020,Colbert,Alabama,55241,0.168353216,93,2,70,2,41,2,23,2,0
699,5/26/2020,Colbert,Alabama,55241,0.177404464,98,2,72,2,42,2,27,2,0
700,5/27/2020,Colbert,Alabama,55241,0.19912746,110,2,74,2,44,2,29,2,0
701,5/28/2020,Colbert,Alabama,55241,0.202747959,112,2,79,2,51,2,29,2,0
702,5/29/2020,Colbert,Alabama,55241,0.211799207,117,2,83,2,63,2,33,2,0
703,5/30/2020,Colbert,Alabama,55241,0.226281204,125,2,87,2,64,2,37,2,0
704,5/31/2020,Colbert,Alabama,55241,0.24619395,136,2,91,2,66,2,41,2,0
705,6/1/2020,Colbert,Alabama,55241,0.257055448,142,2,93,2,70,2,41,2,0
706,6/2/2020,Colbert,Alabama,55241,0.280588693,155,2,98,2,72,2,42,2,0
707,4/29/2020,Conecuh,Alabama,12067,0.074583575,9,0,6,0,4,0,1,0,0
708,4/30/2020,Conecuh,Alabama,12067,0.074583575,9,0,8,0,3,0,1,0,0
709,5/1/2020,Conecuh,Alabama,12067,0.074583575,9,0,8,0,3,0,1,0,0
710,5/2/2020,Conecuh,Alabama,12067,0.074583575,9,0,10,0,3,0,2,0,0
711,5/3/2020,Conecuh,Alabama,12067,0.074583575,9,0,10,0,5,0,2,0,0
712,5/4/2020,Conecuh,Alabama,12067,0.074583575,9,0,9,0,5,0,2,0,0
713,5/5/2020,Conecuh,Alabama,12067,0.074583575,9,0,9,0,5,0,2,0,0
714,5/6/2020,Conecuh,Alabama,12067,0.074583575,9,0,9,0,6,0,4,0,0
715,5/7/2020,Conecuh,Alabama,12067,0.074583575,9,0,9,0,8,0,3,0,0
716,5/8/2020,Conecuh,Alabama,12067,0.074583575,9,0,9,0,8,0,3,0,0
717,5/9/2020,Conecuh,Alabama,12067,0.074583575,9,0,9,0,10,0,3,0,0
718,5/10/2020,Conecuh,Alabama,12067,0.074583575,9,0,9,0,10,0,5,0,0
719,5/11/2020,Conecuh,Alabama,12067,0.074583575,9,0,9,0,9,0,5,0,0
720,5/12/2020,Conecuh,Alabama,12067,0.074583575,9,0,9,0,9,0,5,0,0
721,5/13/2020,Conecuh,Alabama,12067,0.074583575,9,0,9,0,9,0,6,0,0
722,5/14/2020,Conecuh,Alabama,12067,0.099444767,12,0,9,0,9,0,8,0,0
723,5/15/2020,Conecuh,Alabama,12067,0.099444767,12,0,9,0,9,0,8,0,0
724,5/16/2020,Conecuh,Alabama,12067,0.107731831,13,0,9,0,9,0,10,0,0
725,5/17/2020,Conecuh,Alabama,12067,0.107731831,13,0,9,0,9,0,10,0,0
726,5/18/2020,Conecuh,Alabama,12067,0.116018895,14,0,9,0,9,0,9,0,0
727,5/19/2020,Conecuh,Alabama,12067,0.116018895,14,0,9,0,9,0,9,0,0
728,5/20/2020,Conecuh,Alabama,12067,0.132593022,16,0,9,0,9,0,9,0,0
729,5/21/2020,Conecuh,Alabama,12067,0.140880086,17,0,12,0,9,0,9,0,0
730,5/22/2020,Conecuh,Alabama,12067,0.14916715,18,0,12,0,9,0,9,0,0
731,5/23/2020,Conecuh,Alabama,12067,0.14916715,18,0,13,0,9,0,9,0,0
732,5/24/2020,Conecuh,Alabama,12067,0.14916715,18,0,13,0,9,0,9,0,0
733,5/25/2020,Conecuh,Alabama,12067,0.157454214,19,0,14,0,9,0,9,0,0
734,5/26/2020,Conecuh,Alabama,12067,0.174028342,21,0,14,0,9,0,9,0,0
735,5/27/2020,Conecuh,Alabama,12067,0.182315406,22,0,16,0,9,0,9,0,0
736,5/28/2020,Conecuh,Alabama,12067,0.19060247,23,1,17,0,12,0,9,0,0
737,5/29/2020,Conecuh,Alabama,12067,0.198889533,24,1,18,0,12,0,9,0,0
738,5/30/2020,Conecuh,Alabama,12067,0.207176597,25,1,18,0,13,0,9,0,0
739,5/31/2020,Conecuh,Alabama,12067,0.207176597,25,1,18,0,13,0,9,0,0
740,6/1/2020,Conecuh,Alabama,12067,0.232037789,28,1,19,0,14,0,9,0,0
741,6/2/2020,Conecuh,Alabama,12067,0.248611917,30,1,21,0,14,0,9,0,0
742,4/23/2020,Coosa,Alabama,10663,0.187564475,20,1,10,0,6,0,2,0,0
743,4/24/2020,Coosa,Alabama,10663,0.187564475,20,1,10,0,6,0,2,0,0
744,4/25/2020,Coosa,Alabama,10663,0.206320923,22,1,11,0,6,0,2,0,0
745,4/26/2020,Coosa,Alabama,10663,0.206320923,22,1,18,0,7,0,3,0,0
746,4/27/2020,Coosa,Alabama,10663,0.215699147,23,1,18,1,8,0,4,0,0
747,4/28/2020,Coosa,Alabama,10663,0.22507737,24,1,18,1,9,0,4,0,0
748,4/29/2020,Coosa,Alabama,10663,0.22507737,24,1,20,1,9,0,4,0,0
749,4/30/2020,Coosa,Alabama,10663,0.262590265,28,1,20,1,10,0,6,0,0
750,5/1/2020,Coosa,Alabama,10663,0.271968489,29,1,20,1,10,0,6,0,0
751,5/2/2020,Coosa,Alabama,10663,0.271968489,29,1,22,1,11,0,6,0,0
752,5/3/2020,Coosa,Alabama,10663,0.271968489,29,1,22,1,18,0,7,0,0
753,5/4/2020,Coosa,Alabama,10663,0.281346713,30,1,23,1,18,1,8,0,0
754,5/5/2020,Coosa,Alabama,10663,0.290724937,31,1,24,1,18,1,9,0,0
755,5/6/2020,Coosa,Alabama,10663,0.290724937,31,1,24,1,20,1,9,0,0
756,5/7/2020,Coosa,Alabama,10663,0.271968489,29,1,28,1,20,1,10,0,0
757,5/8/2020,Coosa,Alabama,10663,0.271968489,29,1,29,1,20,1,10,0,0
758,5/9/2020,Coosa,Alabama,10663,0.281346713,30,1,29,1,22,1,11,0,0
759,5/10/2020,Coosa,Alabama,10663,0.281346713,30,1,29,1,22,1,18,0,0
760,5/11/2020,Coosa,Alabama,10663,0.281346713,30,1,30,1,23,1,18,1,0
761,5/12/2020,Coosa,Alabama,10663,0.290724937,31,1,31,1,24,1,18,1,0
762,5/13/2020,Coosa,Alabama,10663,0.290724937,31,1,31,1,24,1,20,1,0
763,5/14/2020,Coosa,Alabama,10663,0.290724937,31,1,29,1,28,1,20,1,0
764,5/15/2020,Coosa,Alabama,10663,0.290724937,31,1,29,1,29,1,20,1,0
765,5/16/2020,Coosa,Alabama,10663,0.290724937,31,1,30,1,29,1,22,1,0
766,5/17/2020,Coosa,Alabama,10663,0.290724937,31,1,30,1,29,1,22,1,0
767,5/18/2020,Coosa,Alabama,10663,0.309481384,33,1,30,1,30,1,23,1,0
768,5/19/2020,Coosa,Alabama,10663,0.309481384,33,1,31,1,31,1,24,1,0
769,5/20/2020,Coosa,Alabama,10663,0.309481384,33,1,31,1,31,1,24,1,0
770,5/21/2020,Coosa,Alabama,10663,0.318859608,34,1,31,1,29,1,28,1,0
771,5/22/2020,Coosa,Alabama,10663,0.318859608,34,1,31,1,29,1,29,1,0
772,5/23/2020,Coosa,Alabama,10663,0.318859608,34,1,31,1,30,1,29,1,0
773,5/24/2020,Coosa,Alabama,10663,0.318859608,34,1,31,1,30,1,29,1,0
774,5/25/2020,Coosa,Alabama,10663,0.318859608,34,1,33,1,30,1,30,1,0
775,5/26/2020,Coosa,Alabama,10663,0.309481384,33,1,33,1,31,1,31,1,0
776,5/27/2020,Coosa,Alabama,10663,0.309481384,33,1,33,1,31,1,31,1,0
777,5/28/2020,Coosa,Alabama,10663,0.309481384,33,1,34,1,31,1,29,1,0
778,5/29/2020,Coosa,Alabama,10663,0.309481384,33,1,34,1,31,1,29,1,0
779,5/30/2020,Coosa,Alabama,10663,0.309481384,33,1,34,1,31,1,30,1,0
780,5/31/2020,Coosa,Alabama,10663,0.309481384,33,1,34,1,31,1,30,1,0
781,6/1/2020,Coosa,Alabama,10663,0.318859608,34,1,34,1,33,1,30,1,0
782,6/2/2020,Coosa,Alabama,10663,0.318859608,34,1,33,1,33,1,31,1,0
783,4/24/2020,Covington,Alabama,37049,0.051283435,19,1,10,0,4,0,2,0,0
784,4/25/2020,Covington,Alabama,37049,0.056681692,21,1,11,0,4,0,2,0,0
785,4/26/2020,Covington,Alabama,37049,0.05938082,22,1,13,0,4,0,2,0,0
786,4/27/2020,Covington,Alabama,37049,0.064779076,24,0,13,0,5,0,2,0,0
787,4/28/2020,Covington,Alabama,37049,0.070177333,26,0,16,0,5,0,2,0,0
788,4/29/2020,Covington,Alabama,37049,0.072876461,27,0,18,0,10,0,3,0,0
789,4/30/2020,Covington,Alabama,37049,0.078274717,29,0,19,1,10,0,3,0,0
790,5/1/2020,Covington,Alabama,37049,0.083672974,31,0,19,1,10,0,4,0,0
791,5/2/2020,Covington,Alabama,37049,0.086372102,32,0,21,1,11,0,4,0,0
792,5/3/2020,Covington,Alabama,37049,0.08907123,33,1,22,1,13,0,4,0,0
793,5/4/2020,Covington,Alabama,37049,0.091770358,34,1,24,0,13,0,5,0,0
794,5/5/2020,Covington,Alabama,37049,0.094469486,35,1,26,0,16,0,5,0,0
795,5/6/2020,Covington,Alabama,37049,0.097168615,36,1,27,0,18,0,10,0,0
796,5/7/2020,Covington,Alabama,37049,0.097168615,36,1,29,0,19,1,10,0,0
797,5/8/2020,Covington,Alabama,37049,0.102566871,38,1,31,0,19,1,10,0,0
798,5/9/2020,Covington,Alabama,37049,0.116062512,43,1,32,0,21,1,11,0,0
799,5/10/2020,Covington,Alabama,37049,0.121460768,45,1,33,1,22,1,13,0,0
800,5/11/2020,Covington,Alabama,37049,0.121460768,45,1,34,1,24,0,13,0,0
801,5/12/2020,Covington,Alabama,37049,0.124159896,46,1,35,1,26,0,16,0,0
802,5/13/2020,Covington,Alabama,37049,0.124159896,46,1,36,1,27,0,18,0,0
803,5/14/2020,Covington,Alabama,37049,0.129558153,48,1,36,1,29,0,19,1,0
804,5/15/2020,Covington,Alabama,37049,0.134956409,50,1,38,1,31,0,19,1,0
805,5/16/2020,Covington,Alabama,37049,0.134956409,50,1,43,1,32,0,21,1,0
806,5/17/2020,Covington,Alabama,37049,0.143053794,53,1,45,1,33,1,22,1,0
807,5/18/2020,Covington,Alabama,37049,0.14845205,55,1,45,1,34,1,24,0,0
808,5/19/2020,Covington,Alabama,37049,0.151151178,56,1,46,1,35,1,26,0,0
809,5/20/2020,Covington,Alabama,37049,0.151151178,56,1,46,1,36,1,27,0,0
810,5/21/2020,Covington,Alabama,37049,0.151151178,56,1,48,1,36,1,29,0,0
811,5/22/2020,Covington,Alabama,37049,0.151151178,56,1,50,1,38,1,31,0,0
812,5/23/2020,Covington,Alabama,37049,0.153850306,57,1,50,1,43,1,32,0,0
813,5/24/2020,Covington,Alabama,37049,0.153850306,57,1,53,1,45,1,33,1,0
814,5/25/2020,Covington,Alabama,37049,0.156549435,58,1,55,1,45,1,34,1,0
815,5/26/2020,Covington,Alabama,37049,0.156549435,58,1,56,1,46,1,35,1,0
816,5/27/2020,Covington,Alabama,37049,0.159248563,59,1,56,1,46,1,36,1,0
817,5/28/2020,Covington,Alabama,37049,0.167345947,62,1,56,1,48,1,36,1,0
818,5/29/2020,Covington,Alabama,37049,0.170045075,63,1,56,1,50,1,38,1,0
819,5/30/2020,Covington,Alabama,37049,0.170045075,63,1,57,1,50,1,43,1,0
820,5/31/2020,Covington,Alabama,37049,0.175443332,65,1,57,1,53,1,45,1,0
821,6/1/2020,Covington,Alabama,37049,0.180841588,67,1,58,1,55,1,45,1,0
822,6/2/2020,Covington,Alabama,37049,0.191638101,71,1,58,1,56,1,46,1,0
823,4/23/2020,Crenshaw,Alabama,13772,0.036305547,5,0,2,0,1,0,1,0,0
824,4/24/2020,Crenshaw,Alabama,13772,0.036305547,5,0,2,0,1,0,1,0,0
825,4/25/2020,Crenshaw,Alabama,13772,0.043566657,6,0,2,0,2,0,1,0,0
826,4/26/2020,Crenshaw,Alabama,13772,0.043566657,6,0,3,0,2,0,1,0,0
827,4/27/2020,Crenshaw,Alabama,13772,0.043566657,6,0,3,0,2,0,1,0,0
828,4/28/2020,Crenshaw,Alabama,13772,0.043566657,6,0,3,0,2,0,1,0,0
829,4/29/2020,Crenshaw,Alabama,13772,0.043566657,6,0,4,0,2,0,1,0,0
830,4/30/2020,Crenshaw,Alabama,13772,0.058088876,8,0,5,0,2,0,1,0,0
831,5/1/2020,Crenshaw,Alabama,13772,0.072611095,10,0,5,0,2,0,1,0,0
832,5/2/2020,Crenshaw,Alabama,13772,0.072611095,10,0,6,0,2,0,2,0,0
833,5/3/2020,Crenshaw,Alabama,13772,0.079872204,11,0,6,0,3,0,2,0,0
834,5/4/2020,Crenshaw,Alabama,13772,0.087133314,12,0,6,0,3,0,2,0,0
835,5/5/2020,Crenshaw,Alabama,13772,0.116177752,16,0,6,0,3,0,2,0,0
836,5/6/2020,Crenshaw,Alabama,13772,0.123438861,17,0,6,0,4,0,2,0,0
837,5/7/2020,Crenshaw,Alabama,13772,0.13796108,19,0,8,0,5,0,2,0,0
838,5/8/2020,Crenshaw,Alabama,13772,0.13796108,19,0,10,0,5,0,2,0,0
839,5/9/2020,Crenshaw,Alabama,13772,0.152483299,21,0,10,0,6,0,2,0,0
840,5/10/2020,Crenshaw,Alabama,13772,0.167005518,23,0,11,0,6,0,3,0,0
841,5/11/2020,Crenshaw,Alabama,13772,0.181527737,25,0,12,0,6,0,3,0,0
842,5/12/2020,Crenshaw,Alabama,13772,0.188788847,26,0,16,0,6,0,3,0,0
843,5/13/2020,Crenshaw,Alabama,13772,0.203311066,28,0,17,0,6,0,4,0,0
844,5/14/2020,Crenshaw,Alabama,13772,0.225094394,31,0,19,0,8,0,5,0,0
845,5/15/2020,Crenshaw,Alabama,13772,0.239616613,33,0,19,0,10,0,5,0,0
846,5/16/2020,Crenshaw,Alabama,13772,0.275922161,38,0,21,0,10,0,6,0,0
847,5/17/2020,Crenshaw,Alabama,13772,0.297705489,41,0,23,0,11,0,6,0,0
848,5/18/2020,Crenshaw,Alabama,13772,0.312227708,43,1,25,0,12,0,6,0,0
849,5/19/2020,Crenshaw,Alabama,13772,0.334011037,46,1,26,0,16,0,6,0,0
850,5/20/2020,Crenshaw,Alabama,13772,0.348533256,48,1,28,0,17,0,6,0,0
851,5/21/2020,Crenshaw,Alabama,13772,0.363055475,50,1,31,0,19,0,8,0,0
852,5/22/2020,Crenshaw,Alabama,13772,0.384838803,53,1,33,0,19,0,10,0,0
853,5/23/2020,Crenshaw,Alabama,13772,0.384838803,53,1,38,0,21,0,10,0,0
854,5/24/2020,Crenshaw,Alabama,13772,0.384838803,53,1,41,0,23,0,11,0,0
855,5/25/2020,Crenshaw,Alabama,13772,0.384838803,53,1,43,1,25,0,12,0,0
856,5/26/2020,Crenshaw,Alabama,13772,0.384838803,53,3,46,1,26,0,16,0,0
857,5/27/2020,Crenshaw,Alabama,13772,0.377577694,52,2,48,1,28,0,17,0,0
858,5/28/2020,Crenshaw,Alabama,13772,0.377577694,52,2,50,1,31,0,19,0,0
859,5/29/2020,Crenshaw,Alabama,13772,0.384838803,53,2,53,1,33,0,19,0,0
860,5/30/2020,Crenshaw,Alabama,13772,0.421144351,58,2,53,1,38,0,21,0,0
861,5/31/2020,Crenshaw,Alabama,13772,0.421144351,58,2,53,1,41,0,23,0,0
862,6/1/2020,Crenshaw,Alabama,13772,0.43566657,60,2,53,1,43,1,25,0,0
863,6/2/2020,Crenshaw,Alabama,13772,0.450188789,62,2,53,3,46,1,26,0,0
864,4/17/2020,Cullman,Alabama,83768,0.035813198,30,1,15,1,7,0,1,0,0
865,4/18/2020,Cullman,Alabama,83768,0.037006972,31,1,15,1,7,0,2,0,0
866,4/19/2020,Cullman,Alabama,83768,0.046557158,39,1,15,1,7,0,2,0,0
867,4/20/2020,Cullman,Alabama,83768,0.046557158,39,1,20,1,8,0,2,0,0
868,4/21/2020,Cullman,Alabama,83768,0.047750931,40,1,22,1,8,0,3,0,0
869,4/22/2020,Cullman,Alabama,83768,0.047750931,40,1,22,1,9,1,4,0,0
870,4/23/2020,Cullman,Alabama,83768,0.050138478,42,1,29,1,9,1,6,0,0
871,4/24/2020,Cullman,Alabama,83768,0.063269984,53,1,30,1,15,1,7,0,0
872,4/25/2020,Cullman,Alabama,83768,0.050138478,42,0,31,1,15,1,7,0,0
873,4/26/2020,Cullman,Alabama,83768,0.050138478,42,0,39,1,15,1,7,0,0
874,4/27/2020,Cullman,Alabama,83768,0.052526024,44,0,39,1,20,1,8,0,0
875,4/28/2020,Cullman,Alabama,83768,0.053719798,45,0,40,1,22,1,8,0,0
876,4/29/2020,Cullman,Alabama,83768,0.052526024,44,0,40,1,22,1,9,1,0
877,4/30/2020,Cullman,Alabama,83768,0.052526024,44,0,42,1,29,1,9,1,0
878,5/1/2020,Cullman,Alabama,83768,0.056107344,47,0,53,1,30,1,15,1,0
879,5/2/2020,Cullman,Alabama,83768,0.058494891,49,0,42,0,31,1,15,1,0
880,5/3/2020,Cullman,Alabama,83768,0.059688664,50,0,42,0,39,1,15,1,0
881,5/4/2020,Cullman,Alabama,83768,0.06207621,52,0,44,0,39,1,20,1,0
882,5/5/2020,Cullman,Alabama,83768,0.06207621,52,0,45,0,40,1,22,1,0
883,5/6/2020,Cullman,Alabama,83768,0.06565753,55,0,44,0,40,1,22,1,0
884,5/7/2020,Cullman,Alabama,83768,0.06565753,55,0,44,0,42,1,29,1,0
885,5/8/2020,Cullman,Alabama,83768,0.068045077,57,0,47,0,53,1,30,1,0
886,5/9/2020,Cullman,Alabama,83768,0.068045077,57,0,49,0,42,0,31,1,0
887,5/10/2020,Cullman,Alabama,83768,0.06923885,58,0,50,0,42,0,39,1,0
888,5/11/2020,Cullman,Alabama,83768,0.06923885,58,0,52,0,44,0,39,1,0
889,5/12/2020,Cullman,Alabama,83768,0.06923885,58,0,52,0,45,0,40,1,0
890,5/13/2020,Cullman,Alabama,83768,0.070432623,59,0,55,0,44,0,40,1,0
891,5/14/2020,Cullman,Alabama,83768,0.07282017,61,0,55,0,44,0,42,1,0
892,5/15/2020,Cullman,Alabama,83768,0.074013943,62,0,57,0,47,0,53,1,0
893,5/16/2020,Cullman,Alabama,83768,0.075207717,63,0,57,0,49,0,42,0,0
894,5/17/2020,Cullman,Alabama,83768,0.077595263,65,0,58,0,50,0,42,0,0
895,5/18/2020,Cullman,Alabama,83768,0.077595263,65,0,58,0,52,0,44,0,0
896,5/19/2020,Cullman,Alabama,83768,0.07998281,67,0,58,0,52,0,45,0,0
897,5/20/2020,Cullman,Alabama,83768,0.07998281,67,0,59,0,55,0,44,0,0
898,5/21/2020,Cullman,Alabama,83768,0.07998281,67,0,61,0,55,0,44,0,0
899,5/22/2020,Cullman,Alabama,83768,0.081176583,68,0,62,0,57,0,47,0,0
900,5/23/2020,Cullman,Alabama,83768,0.082370356,69,0,63,0,57,0,49,0,0
901,5/24/2020,Cullman,Alabama,83768,0.082370356,69,0,65,0,58,0,50,0,0
902,5/25/2020,Cullman,Alabama,83768,0.082370356,69,0,65,0,58,0,52,0,0
903,5/26/2020,Cullman,Alabama,83768,0.08356413,70,0,67,0,58,0,52,0,0
904,5/27/2020,Cullman,Alabama,83768,0.084757903,71,0,67,0,59,0,55,0,0
905,5/28/2020,Cullman,Alabama,83768,0.087145449,73,0,67,0,61,0,55,0,0
906,5/29/2020,Cullman,Alabama,83768,0.087145449,73,0,68,0,62,0,57,0,0
907,5/30/2020,Cullman,Alabama,83768,0.088339223,74,0,69,0,63,0,57,0,0
908,5/31/2020,Cullman,Alabama,83768,0.090726769,76,0,69,0,65,0,58,0,0
909,6/1/2020,Cullman,Alabama,83768,0.093114316,78,0,69,0,65,0,58,0,0
910,6/2/2020,Cullman,Alabama,83768,0.099083182,83,0,70,0,67,0,58,0,0
911,4/29/2020,Dale,Alabama,49172,0.044740909,22,0,13,0,4,0,1,0,0
912,4/30/2020,Dale,Alabama,49172,0.044740909,22,0,14,0,6,0,1,0,0
913,5/1/2020,Dale,Alabama,49172,0.046774587,23,0,14,0,6,0,1,0,0
914,5/2/2020,Dale,Alabama,49172,0.050841943,25,0,17,0,6,0,2,0,0
915,5/3/2020,Dale,Alabama,49172,0.050841943,25,0,20,0,8,0,2,0,0
916,5/4/2020,Dale,Alabama,49172,0.050841943,25,0,21,0,12,0,4,0,0
917,5/5/2020,Dale,Alabama,49172,0.050841943,25,0,21,0,12,0,4,0,0
918,5/6/2020,Dale,Alabama,49172,0.050841943,25,0,22,0,13,0,4,0,0
919,5/7/2020,Dale,Alabama,49172,0.054909298,27,0,22,0,14,0,6,0,0
920,5/8/2020,Dale,Alabama,49172,0.054909298,27,0,23,0,14,0,6,0,0
921,5/9/2020,Dale,Alabama,49172,0.056942976,28,0,25,0,17,0,6,0,0
922,5/10/2020,Dale,Alabama,49172,0.069145042,34,0,25,0,20,0,8,0,0
923,5/11/2020,Dale,Alabama,49172,0.069145042,34,0,25,0,21,0,12,0,0
924,5/12/2020,Dale,Alabama,49172,0.069145042,34,0,25,0,21,0,12,0,0
925,5/13/2020,Dale,Alabama,49172,0.069145042,34,0,25,0,22,0,13,0,0
926,5/14/2020,Dale,Alabama,49172,0.073212397,36,0,27,0,22,0,14,0,0
927,5/15/2020,Dale,Alabama,49172,0.081347108,40,0,27,0,23,0,14,0,0
928,5/16/2020,Dale,Alabama,49172,0.087448141,43,0,28,0,25,0,17,0,0
929,5/17/2020,Dale,Alabama,49172,0.087448141,43,0,34,0,25,0,20,0,0
930,5/18/2020,Dale,Alabama,49172,0.091515497,45,0,34,0,25,0,21,0,0
931,5/19/2020,Dale,Alabama,49172,0.105751241,52,0,34,0,25,0,21,0,0
932,5/20/2020,Dale,Alabama,49172,0.107784918,53,0,34,0,25,0,22,0,0
933,5/21/2020,Dale,Alabama,49172,0.107784918,53,0,36,0,27,0,22,0,0
934,5/22/2020,Dale,Alabama,49172,0.115919629,57,0,40,0,27,0,23,0,0
935,5/23/2020,Dale,Alabama,49172,0.122020662,60,0,43,0,28,0,25,0,0
936,5/24/2020,Dale,Alabama,49172,0.122020662,60,0,43,0,34,0,25,0,0
937,5/25/2020,Dale,Alabama,49172,0.12405434,61,0,45,0,34,0,25,0,0
938,5/26/2020,Dale,Alabama,49172,0.128121695,63,0,52,0,34,0,25,0,0
939,5/27/2020,Dale,Alabama,49172,0.144391117,71,0,53,0,34,0,25,0,0
940,5/28/2020,Dale,Alabama,49172,0.154559505,76,0,53,0,36,0,27,0,0
941,5/29/2020,Dale,Alabama,49172,0.156593183,77,0,57,0,40,0,27,0,0
942,5/30/2020,Dale,Alabama,49172,0.164727894,81,0,60,0,43,0,28,0,0
943,5/31/2020,Dale,Alabama,49172,0.168795249,83,0,60,0,43,0,34,0,0
944,6/1/2020,Dale,Alabama,49172,0.172862605,85,0,61,0,45,0,34,0,0
945,6/2/2020,Dale,Alabama,49172,0.187098349,92,0,63,0,52,0,34,0,0
946,4/22/2020,Dallas,Alabama,37196,0.059146145,22,2,7,0,3,0,2,0,0
947,4/23/2020,Dallas,Alabama,37196,0.056457684,21,2,10,0,4,0,2,0,0
948,4/24/2020,Dallas,Alabama,37196,0.056457684,21,2,11,0,7,0,2,0,0
949,4/25/2020,Dallas,Alabama,37196,0.059146145,22,2,10,0,7,0,2,0,0
950,4/26/2020,Dallas,Alabama,37196,0.067211528,25,2,14,0,7,0,2,0,0
951,4/27/2020,Dallas,Alabama,37196,0.069899989,26,2,14,0,7,0,2,0,0
952,4/28/2020,Dallas,Alabama,37196,0.077965373,29,2,17,0,7,0,2,0,0
953,4/29/2020,Dallas,Alabama,37196,0.080653834,30,2,22,2,7,0,3,0,0
954,4/30/2020,Dallas,Alabama,37196,0.077965373,29,2,21,2,10,0,4,0,0
955,5/1/2020,Dallas,Alabama,37196,0.086030756,32,2,21,2,11,0,7,0,0
956,5/2/2020,Dallas,Alabama,37196,0.086030756,32,2,22,2,10,0,7,0,0
957,5/3/2020,Dallas,Alabama,37196,0.088719217,33,2,25,2,14,0,7,0,0
958,5/4/2020,Dallas,Alabama,37196,0.099473062,37,3,26,2,14,0,7,0,0
959,5/5/2020,Dallas,Alabama,37196,0.099473062,37,3,29,2,17,0,7,0,0
